,Node,Degree,Strenght,Clustering coefficient,Average path length,Maximum path length,Betweenness,Eigenvector centrality,PageRank
1820,MCT,35,52748.5,0.31596638655462184,3.6746821448313987,10,0.0024304064620595694,0.014594080028528135,0.0010043244054395732
1821,MCU,1,88.0,0.0,3.687119955776672,11,0.0,0.003201969512488917,4.238915478974546e-05
1822,MCV,1,324.0,0.0,4.768656716417911,11,0.0,5.289127651503404e-05,5.823091066560868e-05
1823,MCW,2,1768.0,0.0,4.045605306799336,12,0.0005529444290848769,0.0013834263431651468,0.00013146014742161153
1824,MCX,1,924.0,0.0,3.877003869541183,11,0.0,0.0020715316643777934,6.27670104286268e-05
1825,MCY,5,3997.0,0.5,4.163902708678828,10,1.6139605011779647e-05,0.0006343560795991343,0.00013749604063854637
1826,MCZ,5,14528.0,0.8,4.095080154781647,12,7.927515839577476e-06,0.0011829238706036796,0.00025220576115721996
1827,MDC,7,4794.0,0.42857142857142855,3.915422885572139,10,0.0004369484558079623,0.0012741654535508254,0.00017064338157085906
1828,MDE,23,38564.5,0.16996047430830039,3.994195688225539,12,0.002904860265414348,0.0031712500298944346,0.0010829890948812853
1829,MDG,2,1066.0,1.0,3.9599226091763406,11,0.0,0.0017964140806094669,5.270929696339861e-05
1830,MDK,1,108.0,0.0,4.730514096185738,12,0.0,0.00011871248967468197,4.7863730455584195e-05
1831,MDL,10,8600.0,0.24444444444444444,4.606688778330569,11,0.002213920153730417,0.00017614523370409498,0.0006342925344404539
1832,MDQ,3,6024.0,0.6666666666666666,4.104754007739082,12,3.3641530530606456e-07,0.0006696196480362166,0.0001649906801025092
1833,MDS,2,144.0,0.0,5.655887230514097,14,7.645802393319649e-08,4.71206153833395e-06,8.684912030731254e-05
1834,MDU,4,235.0,0.3333333333333333,4.740187949143173,10,0.0012849211465826445,3.0842916119361667e-05,0.00015225019364494878
1835,MDY,1,115.0,0.0,4.117191818684356,11,0.0,0.0005378998477393906,4.2542489567738515e-05
1836,MDZ,6,15354.0,0.4666666666666667,4.075732448866777,12,0.000555251476616374,0.0010457896751245447,0.0003743039130912076
1837,MED,17,23522.0,0.38235294117647056,3.8269762299613044,11,0.0001428826382731625,0.009561232191028312,0.00044564397013724724
1838,MEE,3,931.0,1.0,4.6318407960199,11,0.0,5.803137167380774e-05,0.00011964462343501902
1839,MEH,5,888.0,0.6,6.26506357103372,14,3.0910886818706576e-07,1.2191321235130394e-06,0.00013052678855707497
1840,MEI,4,2534.0,0.5,3.9107241569928135,12,1.9076038379265083e-05,0.0033150748447218336,8.596270527166385e-05
1841,MEL,38,249697.5,0.1678520625889047,3.29657269209508,10,0.010276641470835455,0.008428935690828913,0.005438830935608048
1842,MEM,78,203924.0,0.2677322677322677,3.275290215588723,11,0.0046737508109128655,0.058827092176457756,0.0016904386675474948
1843,MES,9,17670.0,0.3611111111111111,3.904367053620785,10,0.0006177899582390093,0.0022696971813735275,0.0003558893556184919
1844,MEU,5,1047.0,0.5,4.9673852957435045,13,0.00028013809982019744,4.7206003402693324e-05,0.0001274869424393527
1845,MEX,85,346452.5,0.14061624649859944,3.1434494195688227,11,0.018064704866778768,0.05212306598944253,0.004255771854815307
1846,MFA,2,42.0,1.0,4.5807075732448865,12,0.0,0.00017231607707785324,4.364745324818159e-05
1847,MFE,3,8206.0,1.0,3.931177446102819,12,0.0,0.004153106331653475,9.542762561741847e-05
1848,MFG,1,76.0,0.0,4.237700386954118,11,0.0,0.0005713039890076817,4.298375587832802e-05
1849,MFJ,1,8.0,0.0,5.416252072968491,12,0.0,2.3753398318779028e-06,4.3417774637108034e-05
1850,MFM,18,39060.0,0.46405228758169936,3.5804311774461026,10,0.00011176989722603173,0.006973666829622394,0.0004087259908482616
1851,MFO,2,357.0,1.0,6.7302377003869545,12,0.0,1.0672217416762401e-08,0.0002219499356546601
1852,MFR,4,8453.0,1.0,3.68407960199005,11,0.0,0.005111975699268329,0.00011166122334726537
1853,MFU,3,165.0,0.6666666666666666,4.969872857932559,12,3.0583209573278595e-07,5.660025574822659e-05,7.356065310641909e-05
1854,MFZ,3,117.0,0.3333333333333333,5.727473742399115,11,0.0002763192984945721,5.713116560059015e-07,0.00012527995369948397
1855,MGA,6,12153.0,0.9333333333333333,3.877003869541183,12,2.548600797773217e-07,0.004616734220318782,0.00021628651355234794
1856,MGB,3,1524.0,0.6666666666666666,4.28800442233278,11,1.1881113537255503e-06,0.00022156055223805012,9.565113368348675e-05
1857,MGD,2,76.0,1.0,5.847705914870094,14,0.0,2.133864683670053e-06,7.975281202202074e-05
1858,MGF,3,2130.0,1.0,4.097567716970702,12,0.0,0.0009847084500142806,7.502133286963885e-05
1859,MGH,1,392.0,0.0,4.0121614151464895,11,0.0,0.001000891967653628,4.9548117539298865e-05
1860,MGM,5,8813.0,0.9,3.8642896627971255,12,1.7915921679060066e-07,0.006536784271649913,0.00010211281701065977
1861,MGN,3,158.0,0.6666666666666666,4.996959646213377,13,7.645802393319649e-08,5.068124583833762e-05,8.972468777348996e-05
1862,MGQ,3,400.0,1.0,4.799336650082918,12,0.0,0.00014728647325755283,8.892826648637358e-05
1863,MGS,1,80.0,0.0,4.626312880044224,12,0.0,4.906942983023991e-05,4.987964936333939e-05
1864,MGT,3,265.0,1.0,5.76506357103372,12,0.0,1.0228068219227222e-06,0.00013423459241157745
1865,MGW,3,1444.0,0.6666666666666666,3.997788833609729,12,3.505594325932792e-06,0.0032916912953152334,7.255608163196486e-05
1866,MGZ,4,812.0,0.8333333333333334,4.612769485903814,11,5.0972015955464324e-08,0.00010098496329979386,0.0001043400054687642
1867,MHD,17,13967.0,0.20588235294117646,3.9402985074626864,11,0.0002286399330158415,0.003854052712590407,0.000447756241250661
1868,MHG,2,1214.0,1.0,4.32808181315644,12,0.0,0.0031404539713261897,5.2385960822650765e-05
1869,MHH,5,3026.0,0.8,3.999447208402432,12,3.303933354648691e-07,0.003771299015268165,8.79705707835242e-05
1870,MHK,2,836.0,1.0,4.381702598120508,12,0.0,0.0009568195344074808,5.7464706835650914e-05
1871,MHQ,5,2537.0,0.8,4.022111663902709,12,8.920102792206255e-08,0.0028247933301160893,7.715787041132682e-05
1872,MHT,15,44768.0,0.9523809523809523,3.580154781647319,12,4.866066640182875e-07,0.02345766925915851,0.0003310327569059617
1873,MHX,1,16.0,0.0,4.626312880044224,12,0.0,4.906942983023991e-05,4.3143425726730904e-05
1874,MIA,110,462297.0,0.1993327773144287,3.016030956329464,11,0.03169742921004559,0.09375705843734707,0.005142774903198519
1875,MID,10,19153.0,0.4444444444444444,3.830016583747927,12,0.000438235968660957,0.00750105334943901,0.0002549212978421576
1876,MII,2,2116.0,1.0,4.098396904367053,12,0.0,0.0009550686132284801,0.00011176560115222937
1877,MIJ,1,45.0,0.0,5.10171365395246,12,0.0,9.81788774796847e-06,6.897358056511878e-05
1878,MIK,2,432.0,1.0,4.129353233830845,12,0.0,0.0011315747286782948,6.206164336405822e-05
1879,MIL,129,391815.5,0.20712209302325582,2.887230514096186,11,0.015253724470119188,0.12993887903948104,0.004073450106655969
1880,MIM,2,543.0,0.0,4.2954671088999445,11,9.796405736581493e-07,0.0001549114854029328,8.949611280268435e-05
1881,MIR,20,7687.5,0.6736842105263158,3.5796019900497513,11,8.04060226076205e-06,0.03046154094837719,0.00011567838397756746
1882,MIS,3,129.5,0.6666666666666666,4.412935323383085,9,0.00016547871010978436,0.00011860713184028287,7.085641466809053e-05
1883,MIU,2,122.0,1.0,4.3402432283029295,12,0.0,0.000617216020182358,7.457235818186666e-05
1884,MJA,2,38.0,1.0,5.582089552238806,13,0.0,2.002478758995475e-06,6.405082318060965e-05
1885,MJB,2,38.0,0.0,5.1011608623548925,12,0.000552944429084877,9.820988990183989e-06,0.00013885058405730392
1886,MJD,4,544.0,0.5,4.409618573797678,11,0.000552944429084877,0.0004741742149691027,0.00012087757587617207
1887,MJE,2,38.0,0.0,6.094803758982864,13,6.244071954544381e-07,3.56716278573809e-07,9.306792472006842e-05
1888,MJF,5,2035.0,0.7,4.894416804864566,12,5.224631635435092e-07,8.192144153557235e-05,0.00010566538493487256
1889,MJK,4,227.0,0.8333333333333334,4.3678828081813155,11,8.920102792206257e-08,0.00016609086024694478,6.51373581560173e-05
1890,MJL,2,244.0,1.0,4.502487562189055,12,0.0,0.00027189846647085225,5.887749468249204e-05
1891,MJM,3,1512.0,0.6666666666666666,4.724709784411277,12,7.029283724144033e-07,0.00014391628060375465,0.0001619942039760008
1892,MJN,14,1128.0,0.15384615384615385,4.567993366500829,12,0.0022578372536912754,0.00017352547812178674,0.00042606026663753895
1893,MJT,5,5227.0,0.6,4.04007739082366,11,3.087413772603157e-07,0.0024266549153885734,0.00012063413958731236
1894,MJV,5,1410.0,0.9,3.6641791044776117,11,2.0434317110717395e-08,0.009390354106428501,5.380021766351118e-05
1895,MJZ,1,276.0,0.0,3.877003869541183,11,0.0,0.0020715316643777934,4.782398974035936e-05
1896,MKC,59,210132.0,0.4114552893045003,3.38253178551686,11,0.0037873579735455843,0.05285505075839796,0.0016647878464308844
1897,MKE,51,116661.5,0.45019607843137255,3.416528468767275,11,0.000721941145641577,0.048342839123098245,0.0008737000359743453
1898,MKG,4,2245.0,0.8333333333333334,3.7899391929242676,12,5.949413987169762e-07,0.0051297746832492195,5.603473761875076e-05
1899,MKK,3,5256.0,1.0,4.116639027086788,11,0.0,0.0007052765484887797,0.000103689544537509
1900,MKL,2,1292.0,0.0,4.274184632393587,12,0.0005529444290848771,0.0010455502275120276,0.00012740589154738283
1901,MKM,4,494.0,1.0,4.823383084577115,11,0.0,9.250530183384824e-05,5.319945150583797e-05
1902,MKN,2,78.0,0.0,6.729684908789387,12,1.5291604786639297e-07,2.023201426073819e-08,0.00012217154088623616
1903,MKP,2,92.0,1.0,4.51575456053068,12,0.0,8.971987484626798e-05,5.6380791892305967e-05
1904,MKQ,1,288.0,0.0,6.9054726368159205,13,0.0,1.605498918936744e-08,7.465465224791482e-05
